K02473	00520 00541 01100 01250
K02474	00520 00541 01100 01250
K02488	02020 04112
K02489	02020
K02490	02020 02024
K02491	02020
K02492	00860 01100 01110 01120 01240
K02495	00860 01100 01110 01240
K02496	00860 01100 01110 01120 01240
K02500	00340 01100 01110 01230
K02501	00340 01100 01110 01230
K02502	00340 01100 01110 01230
K02509	00350 01100 01120
K02510	00350 01100 01120
K02512	04210
K02513	00534
K02514	00534
K02515	04011 04111
K02516	04011 04111
K02517	00540 01100
K02523	00900 01110
K02524	04320
K02527	00540 01100
K02535	00540 01100
K02536	00540 01100
K02537	04110 04111 04113 04114 04914 05166
K02539	04151 04210 04630 05206
K02540	03030 04110 04111 04113
K02541	03030 04110 04111 04113
K02542	03030 04110 04111 04113
K02543	04111 04113
K02544	04111 04113
K02545	00550 01100 01501
K02546	01501
K02547	01501
K02548	00130 01100 01110 01240
K02549	00130 01100 01110 01240
K02551	00130 01100 01110 01240
K02552	00130 01053 01100 01110 01240
K02554	00360 00362 00621 00622 01100 01120 01220
K02555	04011 04111
K02556	02020 02030 02040
K02557	02030 02040
K02560	00540 01100
K02561	04214 04215
K02563	00550 01100 01502 04112
K02564	00520 01100
K02566	00230 00240 00760 01100 01110 01232
K02567	00910 01100 01120
K02568	00910 01100 01120
K02575	00910
K02576	00534 01100
K02577	00534 01100
K02578	00534 01100
K02579	00534 01100
K02580	01523 04010 04014 04024 04062 04064 04066 04071 04151 04210 04211 04218 04380 04613 04620 04621 04622 04623 04624 04625 04657 04658 04659 04660 04662 04668 04722 04917 04920 04926 04931 04932 04933 04936 05010 05022 05030 05120 05130 05131 05132 05133 05134 05135 05140 05142 05145 05146 05152 05160 05161 05162 05163 05164 05165 05166 05167 05168 05169 05170 05171 05200 05202 05203 05206 05207 05208 05212 05215 05220 05221 05222 05235 05321 05415 05417 05418
K02581	04062 04621 04622 04623 04658 04659 04660 04662 04722 04920 05130 05131 05140 05145 05162 05164 05169 05171 05235
K02582	04010 04014 04015 04020 04060 04151 04210 04722 04750
K02583	04010 04014 04015 04060 04151 04215 04722 05202
K02584	02020
K02586	00625 00910 01100 01120
K02588	00625 00910 01100 01120
K02591	00625 00910 01100 01120
K02594	00620 01100
K02599	01522 04320 04330 04361 04658 04919 05020 05165 05200 05206 05224
K02602	04114 04320 04914
K02603	04110 04111 04113
K02604	04110 04111 04113
K02605	04110 04111 04113
K02606	04110 04111 04113
K02607	04110 04111 04113
K02608	04110 04111 04113
K02609	00360 01100 01120
K02610	00360 01100 01120
K02611	00360 01100 01120
K02612	00360 01100 01120
K02613	00360 01100 01120
K02614	00360 01100
K02615	00360 01100 01120
K02618	00360 01100 01120
K02619	00790 01240
K02620	04310 04390 04520 04550 04916 04934 04936 05132 05165 05167 05200 05210 05213 05215 05216 05217 05221 05224 05225 05226 05412
K02626	00330 01100
K02627	04111 04113
K02628	00196 01100
K02629	00196 01100
K02630	00196 01100
K02631	00196 01100
K02632	00196 01100
K02633	04710 04711 04713 05202 05221
K02634	00195 01100
K02635	00195 01100
K02636	00195 01100
K02637	00195 01100
K02638	00195 01100
K02639	00195 01100
K02640	00195 01100
K02641	00195 01100
K02642	00195 01100
K02643	00195 01100
K02646	04111
K02649	01521 01522 01524 04012 04014 04015 04024 04062 04066 04068 04070 04071 04072 04140 04150 04151 04152 04210 04211 04213 04218 04360 04370 04380 04510 04550 04611 04613 04620 04625 04630 04650 04660 04662 04664 04666 04668 04670 04722 04725 04750 04810 04910 04914 04915 04917 04919 04923 04926 04929 04930 04931 04932 04933 04935 04960 04973 05010 05017 05020 05100 05131 05135 05142 05146 05160 05161 05162 05163 05164 05165 05166 05167 05168 05169 05170 05171 05200 05203 05205 05206 05207 05208 05210 05211 05212 05213 05214 05215 05218 05220 05221 05222 05223 05224 05225 05226 05230 05231 05235 05415 05417 05418
K02650	02020
K02651	04112
K02657	02020 02025
K02658	02020 02025
K02659	02020 02025
K02660	02020 02025
K02661	02020
K02667	02020
K02668	02020
K02677	01521 04010 04011 04012 04014 04015 04020 04066 04070 04071 04072 04139 04150 04151 04261 04270 04310 04360 04370 04510 04540 04613 04650 04664 04666 04670 04713 04720 04723 04724 04725 04726 04727 04728 04730 04745 04750 04911 04912 04916 04918 04919 04921 04925 04926 04928 04929 04933 04935 04960 04961 04970 04971 04972 05017 05022 05031 05032 05110 05143 05146 05161 05163 05164 05170 05171 05200 05205 05206 05207 05214 05223 05225 05231 05415 05417
K02678	04013 04014 04218 04320 05166 05200 05211
K02683	03030
K02684	03030
K02685	03030
K02686	03440
K02689	00195 01100
K02690	00195 01100
K02691	00195 01100
K02692	00195 01100
K02693	00195 01100
K02694	00195 01100
K02695	00195 01100
K02696	00195 01100
K02697	00195 01100
K02698	00195 01100
K02699	00195 01100
K02700	00195 01100
K02701	00195 01100
K02702	00195 01100
K02703	00195 01100
K02704	00195 01100
K02705	00195 01100
K02706	00195 01100
K02707	00195 01100
K02708	00195 01100
K02709	00195 01100
K02710	00195 01100
K02711	00195 01100
K02712	00195 01100
K02713	00195 01100
K02714	00195 01100
K02716	00195 01100
K02717	00195 01100
K02718	00195 01100
K02719	00195 01100
K02720	00195 01100
K02721	00195 01100
K02722	00195 01100
K02723	00195 01100
K02724	00195 01100
K02725	03050 05010 05012 05014 05016 05017 05020 05022
K02726	03050 05010 05012 05014 05016 05017 05020 05022
K02727	03050 05010 05012 05014 05016 05017 05020 05022
K02728	03050 05010 05012 05014 05016 05017 05020 05022
K02729	03050 05010 05012 05014 05016 05017 05020 05022
K02730	03050 05010 05012 05014 05016 05017 05020 05022
K02731	03050 05010 05012 05014 05016 05017 05020 05022
K02732	03050 05010 05012 05014 05016 05017 05020 05022
K02733	03050
K02734	03050 05010 05012 05014 05016 05017 05020 05022
K02735	03050 05010 05012 05014 05016 05017 05020 05022
K02736	03050 05010 05012 05014 05016 05017 05020 05022
K02737	03050 05010 05012 05014 05016 05017 05020 05022
K02738	03050 05010 05012 05014 05016 05017 05020 05022
K02739	03050 05010 05012 05014 05016 05017 05020 05022
K02740	03050
K02741	03050
K02744	00052 01100 02060
K02745	00052 01100 02060
K02746	00052 01100 02060
K02747	00052 01100 02060
K02750	00500 02060
K02753	00010 02060
K02757	02060
K02759	00500 02060
K02760	00500 02060
K02761	00500 02060
K02765	00520 02060
K02768	00051 01100 01120 02060
K02769	00051 01100 01120 02060
K02770	00051 01100 01120 02060
K02771	00051 02060
K02773	00052 01100 02060
K02774	00052 01100 02060
K02775	00052 01100 02060
K02777	00010 00500 00520 01100 02026 02060 05111
K02779	00010 00520 01100 02060 05111
K02781	00051 01100 02060
K02782	00051 01100 02060
K02783	00051 01100 02060
K02784	02060
K02786	00052 01100 02060
K02788	00052 01100 02060
K02791	00010 00500 00520 01100 02060
K02793	00051 00520 01100 02060
K02794	00051 00520 01100 02060
K02795	00051 00520 01100 02060
K02796	00051 00520 01100 02060
K02798	00051 01100 02060
K02800	00051 01100 02060
K02804	00520 02060
K02805	00541 01100 01250
K02806	02060
K02810	00500 02060
K02812	00051 01100 02060
K02813	00051 01100 02060
K02814	00051 01100 02060
K02815	00051 01100 02060
K02819	00500 02060
K02821	00053 01100 01120 02060
K02822	00053 01100 01120 02060
K02823	00240 01100 01240
K02825	00240 01100 01232
K02826	00190 01100
K02827	00190 01100
K02828	00190 01100
K02829	00190 01100
K02830	04111 04113 04218
K02831	04111 04113
K02833	01521 01522 04010 04012 04014 04015 04062 04068 04071 04072 04137 04140 04144 04150 04151 04210 04211 04213 04218 04360 04370 04371 04510 04540 04550 04625 04630 04650 04660 04662 04664 04714 04720 04722 04725 04726 04730 04810 04910 04912 04915 04916 04917 04919 04921 04926 04929 04933 04935 05010 05022 05034 05132 05160 05161 05163 05165 05166 05167 05170 05200 05203 05205 05206 05207 05208 05210 05211 05213 05214 05215 05216 05218 05219 05220 05221 05223 05224 05225 05226 05230 05231 05235 05417
K02840	00540 01100
K02841	00540 01100
K02842	04150 04310 04390 04550 04916 04934 05010 05022 05165 05200 05205 05217 05224 05225 05226
K02843	00540 01100
K02844	00540 01100
K02847	00540 01100
K02848	00540 01100
K02849	00540 01100
K02850	00540 01100
K02851	00542 00552 00572 01100
K02858	00740 01100 01110 01240
K02861	04064 04210 04217 04620 04621 04622 04623 04668 04936 05130 05131 05132 05160 05163 05169 05170
K02863	03010
K02864	03010
K02865	03010 05171
K02866	03010 05171
K02867	03010
K02868	03010 05171
K02869	03010
K02870	03010 05171
K02871	03010
K02872	03010 05171
K02873	03010 05171
K02874	03010
K02875	03010 05171
K02876	03010
K02877	03010 05171
K02878	03010
K02879	03010
K02880	03010 05171
K02881	03010
K02882	03010 05171
K02883	03010 05171
K02884	03010
K02885	03010 05171
K02886	03010
K02887	03010
K02888	03010
K02889	03010 05171
K02890	03010
K02891	03010 05171
K02892	03010
K02893	03010 05171
K02894	03010 05171
K02895	03010
K02896	03010 05171
K02897	03010
K02898	03010 05171
K02899	03010
K02900	03010 05171
K02901	03010 05171
K02902	03010
K02903	03010 05171
K02904	03010
K02905	03010 05171
K02906	03010
K02907	03010
K02908	03010 05171
K02909	03010
K02910	03010 05171
K02911	03010
K02912	03010 05171
K02913	03010
K02914	03010
K02915	03010 05171
K02916	03010
K02917	03010 05171
K02918	03010 05171
K02919	03010
K02920	03010 05171
K02921	03010 05171
K02922	03010 05171
K02923	03010 05171
K02924	03010 05171
K02925	03010 05171
K02926	03010
K02927	03010 04120 04137 05012 05022 05131 05167 05171
K02928	03010 05171
K02929	03010 05171
K02930	03010 05171
K02931	03010
K02932	03010 05171
K02933	03010
K02934	03010 05171
K02935	03010
K02936	03010 05171
K02937	03010 05171
K02938	03010 05171
K02939	03010
K02940	03010 05171
K02941	03010 05171
K02942	03010 05171
K02943	03010 05171
K02944	03010
K02945	03010
K02946	03010
K02947	03010 05171
K02948	03010
K02949	03010 05171
K02950	03010
K02951	03010 05171
K02952	03010
K02953	03010 05171
K02954	03010
K02955	03010 05171
K02956	03010
K02957	03010 05171
K02958	03010 05171
K02959	03010
K02960	03010 05171
K02961	03010
K02962	03010 05171
K02963	03010
K02964	03010 05171
K02965	03010
K02966	03010 05171
K02967	03010
K02968	03010
K02969	03010 05171
K02970	03010
K02971	03010 05171
K02973	03010 05171
K02974	03010 05171
K02975	03010 05171
K02976	03010 05171
K02977	03010 04120 04137 05012 05022 05131 05167 05171
K02978	03010 05171
K02979	03010 05171
K02980	03010 05171
K02981	03010 05171
K02982	03010
K02983	03010 05171
K02984	03010 05171
K02985	03010 05130 05132 05171
K02986	03010
K02987	03010 05171
K02988	03010
K02989	03010 05171
K02990	03010
K02991	01521 03010 04066 04150 04151 04371 04714 04910 05171 05205
K02992	03010
K02993	03010 05171
K02994	03010
K02995	03010 05171
K02996	03010
K02997	03010 05171
K02998	03010 05171
K02999	03020
K03000	03020
K03001	03020
K03002	03020
K03003	03020
K03004	03020
K03005	03020
K03006	03020 05016
K03007	03020 04623 05016
K03008	03020 05016
K03009	03020 04623 05016
K03010	03020 05016
K03011	03020 05016
K03012	03020 05016
K03013	03020 04623 05016
K03014	03020 04623 05016
K03015	03020 05016
K03016	03020 04623 05016
K03017	03020 05016
K03018	03020 04623
K03019	03020 04623
K03020	03020 04623
K03021	03020 04623
K03022	03020 04623
K03023	03020 04623
K03024	03020 04623
K03025	03020 04623
K03026	03020 04623
K03027	03020 04623
K03028	03050 05010 05012 05014 05016 05017 05020 05022 05169
K03029	03050 05010 05012 05014 05016 05017 05020 05022 05169
K03030	03050 05010 05012 05014 05016 05017 05020 05022 05169
K03031	03050 05010 05012 05014 05016 05017 05020 05022 05169
K03032	03050 05010 05012 05014 05016 05017 05020 05022 05169
K03033	03050 05010 05012 05014 05016 05017 05020 05022 05169
K03035	03050 05010 05012 05014 05016 05017 05020 05022 05169
K03036	03050 05010 05012 05014 05016 05017 05020 05022 05169
K03037	03050 05010 05012 05014 05016 05017 05020 05022 05169
K03038	03050 05010 05012 05014 05016 05017 05020 05022 05169
K03039	03050 05010 05012 05014 05016 05017 05020 05022 05169
K03040	03020
K03041	03020
K03042	03020
K03043	03020
K03044	03020
K03045	03020
K03046	03020
K03047	03020
K03048	03020
K03049	03020
K03050	03020
K03051	03020
K03052	03020
K03053	03020
K03055	03020
K03056	03020
K03058	03020
K03059	03020
K03060	03020
K03061	03050 05010 05012 05014 05016 05017 05020 05022 05169
K03062	03050 05010 05012 05014 05016 05017 05020 05022 05165 05169 05203
K03063	03050 05010 05012 05014 05016 05017 05020 05022 05169
K03064	03050 05010 05012 05014 05016 05017 05020 05022 05169
K03065	03050 05010 05012 05014 05016 05017 05020 05022 05169
K03066	03050 05010 05012 05014 05016 05017 05020 05022 05169
K03068	04150 04310 04928 05010 05022 05200 05224 05225 05226
K03069	04310 05010 05022 05200 05224 05225 05226
K03070	02024 03060 03070
K03071	02024 03060 03070
K03072	03060 03070
K03073	02024 03060 03070
K03074	03060 03070
K03075	02024 03060 03070
K03076	02024 03060 03070
K03077	00040 00053 01100 01120
K03078	00040 00053 01100 01120
K03079	00040 00053 01100 01120
K03083	01521 04012 04062 04110 04150 04151 04310 04340 04341 04360 04390 04510 04550 04657 04660 04662 04711 04722 04728 04910 04916 04917 04919 04931 04932 04934 04935 04936 05010 05020 05022 05131 05135 05160 05162 05163 05165 05167 05200 05210 05213 05215 05217 05224 05225 05226 05415 05417
K03084	00562 01100 04070 04662 04664 04666
K03085	04011 04111 04113
K03086	02040
K03087	02026 05111
K03092	02020 02040 05111
K03094	04110 04111 04114 04120 04141 04310 04341 04350 04710 05131 05132 05170 05200
K03096	04310 05010 05022 05200 05224 05225 05226
K03097	03008 04064 04137 04139 04310 04520 04712 05010 05020 05022 05162 05235
K03099	01521 01522 04010 04012 04013 04014 04062 04068 04072 04150 04151 04320 04510 04540 04630 04650 04660 04662 04664 04714 04722 04810 04910 04912 04915 04917 04926 04935 05034 05160 05161 05163 05165 05200 05205 05206 05207 05208 05210 05211 05213 05214 05215 05220 05221 05223 05224 05225 05226 05231
K03100	03060
K03101	03060
K03102	04320
K03103	00010 00562 01100
K03104	03060
K03105	03060
K03106	02024 03060 03070
K03107	03060
K03108	03060
K03109	03060
K03110	02024 03060 03070
K03111	03030 03430 03440
K03114	04011 04111 04113
K03115	03008 04064 04137 04139 04310 04520 04712 05010 05020 05022 05162 05235
K03116	03060 03070
K03117	03060 03070
K03118	03060 03070
K03119	00430 00920
K03120	03022 05016 05017 05165 05166 05203
K03121	03022 04022
K03122	03022 05203
K03123	03022 05203
K03124	03022 05017 05203
K03125	03022
K03126	03022
K03127	03022
K03128	03022
K03129	03022 05016
K03130	03022
K03131	03022
K03132	03022
K03133	03022
K03134	03022
K03135	03022
K03136	03022 05203
K03137	03022 05203
K03138	03022
K03139	03022
K03140	03022
K03141	03022 03420 05203
K03142	03022 03420 05203
K03143	03022 03420 05203
K03144	03022 03420 05203
K03146	00730 01100 01240
K03147	00730 01100 01240
K03148	00730 01100 01240 04122
K03149	00730 01100 01240
K03150	00730 01100 01240
K03151	00730 01100 01240 04122
K03153	00730 01100 01240
K03154	04122
K03156	01523 04010 04060 04061 04064 04071 04150 04210 04217 04350 04380 04612 04620 04621 04622 04625 04640 04650 04657 04660 04664 04668 04920 04930 04931 04932 04933 04936 04940 05010 05014 05020 05022 05130 05131 05132 05133 05134 05135 05140 05142 05143 05144 05145 05146 05152 05160 05161 05163 05164 05165 05166 05168 05169 05170 05171 05205 05310 05321 05322 05323 05330 05332 05410 05414 05417 05418
K03157	04060 04064 05323
K03158	04010 04060 04061 04064 04071 04150 04210 04215 04217 04380 04668 04920 04931 04932 04936 05010 05014 05022 05130 05131 05132 05142 05145 05152 05160 05163 05164 05165 05166 05167 05168 05170 05171 05417 05418
K03159	04060 04061 04064 04066 04672 05166 05203
K03160	04060 04064 04514 04620 04672 05144 05145 05166 05169 05202 05310 05320 05322 05330 05340 05416 05417
K03161	04060 04064 04514 04660 04672 05144 05145 05310 05320 05322 05330 05340 05416 05417
K03164	01524
K03165	03440 03460
K03171	04010 04064 04071 04210 04217 04622 04657 04668 04920 04936 05130 05131 05132 05152 05160 05162 05163 05164 05165 05167 05168 05169 05170 05203
K03172	04064 04210 04668 05200 05202 05203 05222
K03173	04010 04064 04071 04141 04210 04217 04380 04621 04622 04657 04668 04920 04932 05010 05014 05016 05017 05022 05130 05131 05132 05135 05160 05163 05167 05168 05169 05170 05200 05203 05222 05417
K03174	04064 04620 04621 04622 04657 04668 04936 05160 05161 05162 05164 05165 05167 05168 05169 05171 05200 05203 05222 05417
K03175	04010 04013 04064 04120 04140 04144 04214 04380 04620 04621 04622 04657 04722 04936 05130 05131 05132 05133 05135 05140 05142 05145 05152 05160 05161 05162 05168 05169 05170 05171 05200 05222 05235 05417
K03176	04010 04014 04020 04151 04210 04722 04750 05200 05202 05216 05230
K03178	04120 05012 05022
K03179	00130 01100 01110 01240
K03181	00130 01100 01110 01240
K03182	00130 01100 01110 01240
K03183	00130 01100 01110 01240
K03184	00130 01100 01110 01240
K03185	00130 01100 01110 01240
K03186	00130 00627 00740 00900 00940 01100 01110 01120 01220 01240
K03191	05120
K03193	00532
K03194	03070
K03195	03070
K03196	03070 05120
K03197	03070 05134
K03198	03070
K03199	03070
K03200	03070
K03201	03070
K03202	03070
K03203	03070
K03204	03070
K03205	03070
K03209	04150 04310 04390 04391 04550 04916 04934 05010 05022 05165 05200 05205 05207 05217 05224 05225 05226
K03210	02024 03060 03070
K03211	04013 04320 05202
K03213	04310 04390
K03217	02024 03060 03070
K03219	03070
K03221	03070 05130 05131 05132
K03222	03070
K03223	03070
K03224	03070
K03225	03070
K03226	03070
K03227	03070
K03228	03070
K03229	03070
K03230	03070
K03231	03013 05134 05140
K03233	05134
K03234	04152 04921
K03237	04138 04140 04141 04210 04932 05010 05012 05014 05020 05022 05160 05162 05164 05168 05417
K03239	05168
K03240	05168
K03241	05168
K03247	05162
K03250	05160
K03258	04150 04151 05205
K03259	01521 04066 04150 04151 04211 04910
K03260	05416
K03262	04214
K03264	03008
K03265	03015
K03267	03015
K03268	00361 00362 00623 00625 01100 01120 01220
K03269	00540 01100
K03270	00540 01100 01250
K03271	00540 01100 01250
K03272	00540 01100 01250
K03273	00540 01100 01250
K03274	00540 01100 01250
K03275	00540 01100
K03276	00540 01100
K03277	00540 01100
K03278	00540 01100
K03279	00540 01100
K03280	00540 01100
K03283	03040 04010 04141 04144 04213 04612 04915 05020 05134 05145 05162 05417
K03330	00970 01100
K03331	00040 01100
K03332	00051
K03333	00984 01120
K03334	00250 00270 00280 00350 00360 00380 00400 00950 01100 01110
K03335	00562 01100 01120
K03336	00562 01100 01120
K03337	00562 01100 01120
K03338	00562 01100 01120
K03339	00562 01100 01120
K03340	00300 01100 01110 01230
K03341	00450 00970 01100
K03342	00790 01240
K03343	00330 01100
K03344	04310
K03345	03013 04310
K03347	04110 04111 04114 04120 04141 04310 04340 04341 04350 04710 05131 05170 05200
K03348	04110 04111 04113 04114 04120 04914 05166
K03349	04110 04111 04113 04114 04120 04914 05166
K03350	04110 04111 04113 04114 04120 04914 05166
K03351	04110 04111 04113 04114 04120 04914 05166
K03352	04110 04111 04113 04114 04120 04657 04914 05166
K03353	04110 04111 04113 04114 04120 04914 05166
K03354	04110 04111 04113 04114 04120 04914 05166
K03355	04110 04111 04113 04114 04120 04914 05166
K03356	04111 04113 04120
K03357	04110 04111 04113 04114 04120 04914 05166
K03358	04110 04111 04113 04114 04120 04914 05166
K03359	04110 04111 04113 04114 04120 04914 05166
K03360	04111 04120
K03361	04111 04120
K03362	04114 04120 04218 04310 04340 04341 04390 04624 04710 05131 05170
K03363	04110 04111 04113 04114 04120 05166 05203
K03364	04110 04111 04120 04914
K03365	00240 00330 01100 01232
K03366	00650 01110
K03367	00470 00552 01100 01503 02020 05150
K03368	00512 00533 00603 00604 01100
K03369	00604 01100
K03370	00604 01100
K03371	00601 00603 00604 01100
K03372	00604 01100
K03373	00512 00604 01100
K03374	00512 00604 01100
K03375	00604 01100
K03376	00604 01100
K03378	00950 01100 01110
K03379	00930 01120 01220
K03380	00623 00627 01120
K03381	00361 00362 00364 00623 01100 01120 01220
K03382	00791 01100 01120
K03383	00791 01100 01120
K03385	00910 01100 01120
K03386	04214
K03388	00680 01100 01120 01200
K03389	00680 01100 01120 01200
K03390	00680 01100 01120 01200
K03391	00361 00364 01100 01120
K03392	00380 01100
K03394	00860 01100 01240
K03396	00680 01100 01120 01200
K03399	00860 01100 01240
K03400	02020 02024
K03403	00860 01100 01110
K03404	00860 01100 01110
K03405	00860 01100 01110
K03406	02020 02030
K03407	02020 02030
K03408	02020 02030
K03409	02030
K03410	02030
K03411	02030
K03412	02020 02030
K03413	02020 02030
K03414	02030
K03415	02020 02030
K03416	00640 01100
K03417	00640 01100
K03418	00630 01100
K03419	00532 01100
K03420	03050
K03421	00680 01100 01120
K03422	00680 01100 01120
K03423	00480 01100
K03425	03060 03070
K03426	00760 01100 04146
K03428	00860 01100 01110
K03429	00552 00561 01100
K03430	00440 01100 01120
K03431	00520 01100 01250
K03432	03050
K03433	03050
K03434	00563 01100
K03443	04621
K03456	03015 04071 04111 04113 04114 04151 04152 04261 04350 04390 04391 04530 04728 04730 05142 05160 05165
K03460	04976
K03462	00760 01100 04621
K03464	00362 01100 01120 01220
K03465	00240 00670 01100 01232
K03469	03030
K03470	03030
K03471	03030
K03472	00750 01100 01240
K03473	00750 01100 01240
K03474	00750 01100 01240
K03475	00053 01100 01120 02060
K03476	00053 01100 01120
K03479	00512 01100
K03494	00601 01100
K03504	03030 03410 03420 03430 03440
K03505	03030 03410 03420 03430 03440
K03506	03030 03410 03420
K03508	03460
K03509	01524 03460
K03510	03460
K03511	03460 05169 05200 05202 05210 05212 05213 05214 05216 05217 05218 05220 05222 05223 05224 05225 05226
K03512	03410 03450
K03513	03450
K03514	03018
K03515	03460
K03516	02040
K03517	00760 01100 01240
K03523	02010
K03524	00780 01100
K03525	00770 01100 01240
K03526	00900 01100 01110
K03527	00900 01100 01110
K03531	04112
K03532	00680 01100 01120 02020
K03533	00680 01100 01120 02020
K03537	03008
K03538	03008
K03539	03008
K03541	00195 01100
K03542	00195 01100
K03544	04112
K03550	03440
K03551	03440
K03553	03440
K03555	03430
K03557	05111
K03563	02020 02025 02026 05111
K03566	02026
K03567	02026
K03572	03430
K03573	03430
K03575	03410
K03581	03440
K03582	03440
K03583	03440
K03584	03440
K03585	01501 01503
K03587	00550 01100 01501
K03588	04112
K03589	04112
K03590	04112
K03594	00860
K03596	05134
K03601	03430
K03602	03430
K03606	05111
K03620	02020
K03621	00561 01100 01110
K03626	04928
K03628	03018
K03629	03440
K03635	00790 01100 01240 04122
K03636	04122
K03637	00790 01100 01240 04122
K03638	00790 01100 01240 04122
K03639	00790 01100 01240 04122
K03644	00785 01100 01240
K03648	03410 05340
K03649	03410
K03651	00230 01100 02025
K03652	03410
K03654	03018
K03655	03440
K03657	03420 03430
K03660	03410
K03661	00190 01100 04142 04145 04721 05110 05120 05152 05165 05323
K03662	00190 01100 04142 04145 05110 05120 05152 05161 05165 05323
K03663	00515 00601 00603 01100
K03666	02024 03018 05111
K03671	04621 05012 05132 05418
K03673	01503
K03678	03018
K03679	03018
K03680	05168
K03681	03018
K03685	03008 05205
K03689	00195 01100
K03691	00514
K03693	00550 01100 01501
K03695	04213
K03701	03420
K03702	03420
K03703	03420
K03707	00730 01100 01240
K03714	00513 01100
K03715	00561 01100
K03723	03420
K03728	04710
K03729	04710
K03730	04710
K03732	03018
K03735	00564 01100
K03736	00564 01100
K03737	00010 00020 00620 00650 00720 01100 01110 01120 01200
K03738	00030 01100 01120 01200
K03739	00552 01503 02020 05150
K03740	00552 01503 02020 05150
K03742	00760 01100
K03743	00760 01100
K03750	00790 01100 01240
K03752	00790 01100
K03754	05168
K03760	00540 01100 01503
K03763	03030 03430 03440
K03766	00601 01100
K03767	01503 03250 04217
K03776	02020 02030
K03777	00620 01100 01120
K03778	00620 01100 01120
K03779	00630 01100
K03780	00630 01100
K03781	00380 00630 01100 01110 01200 04011 04016 04068 04146 04211 04212 04213 05014 05022 05208
K03782	00360 00380 00940 00983 01100 01110
K03783	00230 00760 01100 01110 01232
K03784	00230 00760 01100 01110 01232
K03785	00400 01100 01110 01230
K03786	00400 01100 01110 01230
K03787	00230 00240 00760 01100 01110 01232
K03788	00740 01100
K03792	00601 01100
K03793	00790 01100 01240
K03794	00860 01100 01110 01240
K03795	00860 01100 01240
K03800	00785 01100 01240
K03801	00785 01100 01240
K03809	00130 01100 01110 01240
K03814	00550 01100
K03816	00230 01100 01110 01232
K03821	00650 01100
K03823	00440 01110
K03825	00360 01100
K03831	00790 01100 01240 04122
K03841	00010 00030 00051 00680 00710 01100 01110 01120 01200 04152 04910 04922
K03842	00510 00513 01100
K03843	00510 00513 01100
K03844	00510 00513 01100
K03845	00510 00513 01100
K03846	00510 00513 01100
K03847	00510 00513 01100
K03848	00510 01100
K03849	00510 01100
K03850	00510 01100
K03851	00430 01100
K03852	00430 01100
K03853	04141 04210 04217 04218 04510 05010 05022 05131
K03856	00400 01100 01110 01230
K03857	00563 01100
K03858	00563 01100
K03859	00563 01100
K03860	00563 01100
K03861	00563 01100
K03862	00627 01120
K03863	00627 01120
K03865	00970 01100
K03868	03420 04066 04110 04111 04114 04120 04141 04310 04341 04350 04710 05131 05170 05200 05211
K03869	04120 04340 04341
K03870	04066 04120 05200 05211
K03871	04066 04120 04212 05200 05211
K03872	04066 04120 05170 05200 05211
K03873	04066 04120 05170 05200 05211
K03875	04068 04110 04120 04150 05169 05200 05203 05222
K03876	04120
K03877	00601 00603 01100
K03878	00190 01100 04714 04723 05010 05012 05014 05016 05020 05022 05208 05415
K03879	00190 01100 04714 04723 05010 05012 05014 05016 05020 05022 05208 05415
K03880	00190 01100 04714 04723 05010 05012 05014 05016 05020 05022 05208 05415
K03881	00190 01100 04714 04723 05010 05012 05014 05016 05020 05022 05208 05415
K03882	00190 01100 04714 04723 05010 05012 05014 05016 05020 05022 05208 05415
K03883	00190 01100 04714 04723 05010 05012 05014 05016 05020 05022 05208 05415
K03884	00190 01100 04714 04723 05010 05012 05014 05016 05020 05022 05208 05415
K03885	00190 01100
K03886	00190 01100
K03887	00190 01100
K03888	00190 01100
K03889	00190 01100
K03890	00190 01100
K03891	00190 01100
K03894	00997 01100 01110 01120
K03895	00997 01100 01110 01120
K03896	00997 01100 01110 01120
K03897	00997 01100 01110 01120
K03898	04022 04071 04080 04610 04750 04810 05142 05143 05200
K03899	04610
K03900	04151 04510 04512 04610 04611 04613 05165 05171
K03901	04610 04933
K03902	04610
K03903	04610 04611 04613 05171
K03904	04610 04611 04613 05171
K03905	04610 04611 04613 05150 05171
K03906	04610 05171
K03907	04610 04933 05418
K03908	04610
K03909	04610
K03910	04610
K03911	04610
K03912	04610
K03913	04610
K03914	04015 04020 04024 04072 04080 04151 04610 04611 04810 05130 05200
K03915	04020 04080 04610 04750 04810 05200
K03916	04020 04022 04071 04080 04610 04750 04810 04961 05142 05200
K03917	04610 05171
K03921	00061 01040 01100 01212
K03922	00061 01040 01100 01212
K03927	00983
K03934	00190 01100 04714 04723 04932 05010 05012 05014 05016 05020 05022 05208 05415
K03935	00190 01100 04714 04723 04932 05010 05012 05014 05016 05020 05022 05208 05415
K03936	00190 01100 04714 04723 04932 05010 05012 05014 05016 05020 05022 05208 05415
K03937	00190 01100 04714 04723 04932 05010 05012 05014 05016 05020 05022 05208 05415
K03938	00190 01100 04714 04723 04932 05010 05012 05014 05016 05020 05022 05208 05415
K03939	00190 01100 04714 04723 04932 05010 05012 05014 05016 05020 05022 05208 05415
K03940	00190 01100 04714 04723 04932 05010 05012 05014 05016 05020 05022 05208 05415
